"","date","sst"
"217",2011-08-04 17:00:00,26.1166666666667
"218",2011-08-05 17:00:00,25.5
"219",2011-08-06 17:00:00,25.7416666666667
"220",2011-08-07 17:00:00,25.5041666666667
"221",2011-08-08 17:00:00,26.2041666666667
"222",2011-08-09 17:00:00,26.0041666666667
"223",2011-08-10 17:00:00,26.0333333333333
"224",2011-08-11 17:00:00,25.8583333333333
"225",2011-08-12 17:00:00,25.8625
"226",2011-08-13 17:00:00,25.8375
"227",2011-08-14 17:00:00,25.7291666666667
"228",2011-08-15 17:00:00,25.65
"229",2011-08-16 17:00:00,25.775
"230",2011-08-17 17:00:00,25.7875
"231",2011-08-18 17:00:00,25.8125
"232",2011-08-19 17:00:00,26.0041666666667
"233",2011-08-20 17:00:00,25.85
"234",2011-08-21 17:00:00,25.5166666666667
"235",2011-08-22 17:00:00,25.6666666666667
"236",2011-08-23 17:00:00,25.6833333333333
"237",2011-08-24 17:00:00,26.1541666666667
"238",2011-08-25 17:00:00,26.3125
"239",2011-08-26 17:00:00,26.0583333333333
"240",2011-08-27 17:00:00,26.3958333333333
"241",2011-08-28 17:00:00,26.1791666666667
"242",2011-08-29 17:00:00,26.4416666666667
"243",2011-08-30 17:00:00,26.5916666666667
"244",2011-08-31 17:00:00,26.4041666666667
"245",2011-09-01 17:00:00,26.5666666666667
"246",2011-09-02 17:00:00,26.0833333333333
"247",2011-09-03 17:00:00,25.9291666666667
"248",2011-09-04 17:00:00,26.7041666666667
"249",2011-09-05 17:00:00,26.9083333333333
"250",2011-09-06 17:00:00,27.0625
"251",2011-09-07 17:00:00,27.5083333333333
"252",2011-09-08 17:00:00,27.6166666666667
"253",2011-09-09 17:00:00,27.2541666666667
"254",2011-09-10 17:00:00,26.8291666666667
"255",2011-09-11 17:00:00,27.0416666666667
"256",2011-09-12 17:00:00,27.0833333333333
"257",2011-09-13 17:00:00,27.0041666666667
"258",2011-09-14 17:00:00,27.15
"259",2011-09-15 17:00:00,26.9708333333333
"260",2011-09-16 17:00:00,26.7791666666667
"261",2011-09-17 17:00:00,26.9416666666667
"262",2011-09-18 17:00:00,26.875
"263",2011-09-19 17:00:00,26.7375
"264",2011-09-20 17:00:00,26.2291666666667
"265",2011-09-21 17:00:00,25.8666666666667
"266",2011-09-22 17:00:00,26.0208333333333
"267",2011-09-23 17:00:00,25.7875
"268",2011-09-24 17:00:00,26.1
"269",2011-09-25 17:00:00,26.7916666666667
"270",2011-09-26 17:00:00,26.8666666666667
"271",2011-09-27 17:00:00,27.0125
"272",2011-09-28 17:00:00,26.4833333333333
"273",2011-09-29 17:00:00,26.8416666666667
"274",2011-09-30 17:00:00,26.8416666666667
"275",2011-10-01 17:00:00,27.0583333333333
"276",2011-10-02 17:00:00,26.7875
"277",2011-10-03 17:00:00,26.4958333333333
"278",2011-10-04 17:00:00,26.3041666666667
"279",2011-10-05 17:00:00,26.2375
"280",2011-10-06 17:00:00,26.2916666666667
"281",2011-10-07 17:00:00,26.2416666666667
"282",2011-10-08 17:00:00,26.0708333333333
"283",2011-10-09 17:00:00,25.6041666666667
"284",2011-10-10 17:00:00,25.7125
"285",2011-10-11 17:00:00,25.875
"286",2011-10-12 17:00:00,25.85
"287",2011-10-13 17:00:00,25.5583333333333
"288",2011-10-14 17:00:00,25.3791666666667
"289",2011-10-15 17:00:00,25.3083333333333
"290",2011-10-16 17:00:00,25.5
"291",2011-10-17 17:00:00,25.6791666666667
"292",2011-10-18 17:00:00,25.4208333333333
"293",2011-10-19 17:00:00,25.4833333333333
"294",2011-10-20 17:00:00,25.625
"295",2011-10-21 17:00:00,25.4375
"296",2011-10-22 17:00:00,25.5583333333333
"297",2011-10-23 17:00:00,25.2666666666667
"298",2011-10-24 17:00:00,25.3958333333333
"299",2011-10-25 17:00:00,25.3208333333333
